ARQ76LG1187B9ACD84,34.05349,Los Angeles. CA,-118.24532,Black Flag,92.36853,1.0,SOMTRKO12A8C134D55,Police Story,1981.0
AR6BH431187B9B0DC9,,,,Novalima,397.21751,1.0,SOSYWTW12AB0188626,Coba Guarango (Toni Economides Remix),0.0
ARYZV2X1187B997BE7,,California - LA,,Chris Standring,261.0673,1.0,SOGKSAD12AF72A35AA,Through the Looking Glass (jazz),2006.0
ARH0TST1187FB3F8F1,,Omaha. NE,,Bright Eyes / Nick Zinner,185.99138,1.0,SOVBREL12A6D4F8428,Deviltown,0.0
ARFO65E1187B9ACA27,,Vienna. Austria,,John Tejada,306.20689,1.0,SODDAQG12A6D4F5C34,Something About The Drums,2004.0
AR7DIY41187B9B3EE9,40.69214,Peoria. Illinois,-89.58776,Minsk,246.49098,1.0,SOURCWD12AF729DABA,Pisgah,2009.0
,,,,,,,,,
ARM3F6Z1187B9A69A6,,,,Cosmik Connection,379.32363,1.0,SOGYWIB12A8C144194,Speedbass,2006.0
ARAIVUI1252CCF9DA6,,,,Clubzound,406.33424,1.0,SOJFMVR12A58A81BA3,Tribalizm,0.0
ARBYA1N1187B98F5A1,,Peoria. IL,,Mudvayne,54.38649,1.0,SOXLFEF12A8C12FD05,Golden Ratio,2000.0
AR4GAFY1187B9B639D,,Memphis. Tennessee,,BB King,186.40934,1.0,SOCCQJE12AB018722F,She Don't Move Me No More,1995.0
AR2CD9Z1187FB5B754,34.01156,Santa Monica. CA,-118.49229,Chris Thile,198.5824,1.0,SONUXNC12A58291787,Panhandle Rag,0.0
AR05OG01187B9B8A98,,Upper Darby. PA,,Todd Rundgren,274.72934,1.0,SOVXONV12A6D4FB46F,Sons Of 1984,1973.0
ARKBYFV1187B9B07FD,,,,Vybz Kartel,211.59138,1.0,SOFWRFX12AB01874C4,Million By The Morning,0.0
ARD0FN11187B9B25CD,40.85715,New York. NY [The Bronx],-73.85678,Bobby Darin,124.9171,1.0,SOGRPFI12A8C1349A6,Intro. & Hello Young Lovers (Live) (2000 Digital Remaster),0.0
ARFGTRA1187FB5AFAE,,,,Spanish Harlem Orchestra,371.77424,1.0,SOOOCFA12AB017D3D1,Danzon For My Father,2007.0
ARRBT8X1187FB3D242,,,,Eddie and the Subtitles,143.98649,1.0,SOAWYUA12A8C144D4D,Louie Louie,0.0
AR3VSW71187FB3C5C7,,,,Cyan Velvet Project,202.89261,1.0,SOTRPOF12A8C13B958,Bad Habits,2008.0
AR2QIVJ1187B9AF497,,Atlanta. GA,,YoungBloodZ,358.66077,1.0,SOYPPIV12A8C138E25,Pop_ Pop_ Pop/Cuttin' Tonight Interlude,1999.0
AR32ETX1187B9A792F,,,,The Vaughan Brothers,262.29506,1.0,SOSXAMA12A8C133298,Good Texan,1990.0
ARDFZ8B1187B988E81,42.31256,Mass. - Boston,-71.08868,Strangeways,221.98812,1.0,SOBDIMG12A8C1431E0,Power Play,1986.0
AR7WP0M1187B98F57B,43.7427,Michigan,-84.62167,The Muckrakers,216.92036,1.0,SOVYJCJ12AB017FA24,Gravity,0.0
ARXHFWE1187FB410A9,34.20034,Oxnard. CA,-119.18044,Oh No,110.57587,1.0,SOEAASN12A58A7932D,Soul of Ethiopia,2009.0
AR7SKVP1187B99515E,,,,Willy Chirino (a duo con Celia Cruz),332.93016,1.0,SOSHRKH12AB0180D3A,Cuba Que Lindos Son Tus Paisajes,0.0
ARCZD5Y1187B9ADDF5,,,,Gong,268.09424,1.0,SOETRHV12A58A7B465,Sold To The Highest Buddha (2004 Digital Remaster),0.0
ARZFGNV1187B98CDC8,,,,The Skillet-Lickers,180.21832,1.0,SOSHMAM12A8C1385D5,Pass Around The Bottle And We'll All Take A Drink,0.0
ARF9Z4Q1187FB5B40B,,NY - New York City,,The Wiyos,186.30485,1.0,SOSAXES12AC3DF68E7,Dontchaletmecatchya,0.0
AR1TJ841187B9912D3,,,,Kim Waters,272.56118,1.0,SOIIRSC12A8C1331DC,Two Hearts Of Mine (Song For My Twins),0.0
AR7FVHZ1187B99B973,50.84838,Brussel. Belgium,4.34968,Airlock,250.04363,1.0,SOZQRIG12A6D4FBF3C,Awakening,2001.0
ARJTAX61187FB40B19,,,,Angelique Kidjo,267.49342,1.0,SOIOGYC12A67020738,Bitchifi,1996.0
ARTH2D01187B98D865,45.51179,Portland. OR,-122.67563,Everclear,171.83302,1.0,SOWAQJY12A6310DA23,Blackjack,2003.0
AR82CHF1187FB3BA3E,,,,The Cinematic Orchestra,240.90077,1.0,SOGTPVN12AB018326A,Dawn,2003.0
AR405WO1187FB4205F,,,,Oliver Onions,230.71302,1.0,SOMDIIQ12AB0184BBC,Mr. Nothingoesright (Buddy Haut Den Lukas),1992.0
ART4MB31187FB4C838,52.88356,UK - England - South West,-1.97406,Thomas Leer,304.90077,1.0,SOPWLKU12AB018C58B,Freidrich Strasse,2003.0
ARMI4DF1187B99552B,,,,Refractory,216.97261,1.0,SOHFFAF12AAF3B53D0,Tequila monster,0.0
AR4571B1187B9B976D,,,,Astrix,377.44281,1.0,SOSEWUU12A582916E4,Sex style,2004.0
AR5MK521187B98E0B8,51.50632,London. England,-0.12714,Heaven 17,273.84118,1.0,SOLDPPH12A6D4F7F89,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),1983.0
ARNCVXP1187FB54C24,,,,The Mount Fuji Doomjazz Corporation,268.9824,1.0,SOTSGLP12AB017F7D7,The Sexy Midnight Torture Show,2009.0
ARNS8ZJ1187B98C194,,,,Bush,261.3024,1.0,SOUZYQO12AB018939F,Headful Of Ghosts (Album Version),0.0
ARZV4CE1187FB3FFDC,,Bangor. County Down. Ireland,,Foy Vance,261.82485,1.0,SOGKIUA12A6D4FB715,Elshaneed,2007.0
ARR65F51187FB47D3D,,Riverside. CA,,Voodoo Glow Skulls,192.54812,1.0,SOGASRU12A8C1389BD,Orlando's Not Here,2000.0
ARI5E6U1187B9B525A,,Chillicothe. OH,,Nancy Wilson,237.73995,1.0,SOALLGJ12A8C13C579,This Mother's Daughter (2007 Digital Remaster),0.0
AR7D85S1187FB372A2,,,,Zacarias Ferreira,258.92526,1.0,SORCRNS12A8C141F04,Te amo,2005.0
AR52O1K1187FB4C98D,,,,The Hot Toddies,250.8273,1.0,SOMYQVU12A8C13D09C,Rocker Girl,2007.0
AR5B1EZ1187FB598E4,,,,Foggy,459.83302,1.0,SORWAMD12A8C13B1C5,Your Eyes,0.0
ARVC9W21187B99354B,,,,Kindred the Family Soul,33.88036,1.0,SOFGNTN12A58A7B801,Aja's Mom (Interlude),0.0
AR5Y15N1187B98D52D,43.64856,Toronto. Ontario. Canada,-79.38533,Downchild,267.02322,1.0,SOFQDLG12AB0186CFB,Screamin',0.0
AR6LZB61187B9AF431,,Basildon. England,,Depeche Mode,397.37424,1.0,SODAOIX12A67AD84DA,Precious (Motor Remix),2005.0
ARZ3U0K1187B999BF4,,,,Cabas,207.82975,1.0,SOXJASM12A8C13BB05,Como Nuestro Amor No Hay Dos,2008.0
ARINI221187B990897,40.71455,NY - New York City,-74.00712,Special EFX,348.00281,1.0,SOKONVM12A81C22C8E,Ladies Man,0.0
ARX00Z51187B9A5A4A,,,,Vanessa Williams,246.9873,1.0,SOYRAZC12A81C21EAB,One Less Bell To Answer (Album Version),2005.0
AR3PEMB1187FB4D01A,,,,Alabama 3,344.58077,1.0,SOKMRWW12A8C142EC9,Mansion OnThe Hill,2008.0
ARA79JA1187FB38652,33.95813,Athens. GA,-83.37325,Leo Kottke,248.18893,1.0,SOWFCWJ12A8C13ABE3,Death By Reputation,1976.0
ARJ438T1187B9AD503,,,,Elvenking,357.45914,1.0,SOLFTTR12A6D4FDC9F,Trows Kind,2006.0
AR6VDI31187B9904AF,38.8991,Washington D.C.,-77.029,The Seldom Scene,226.11546,1.0,SOCHARV12AC468943A,Highway of Pain,0.0
AR048JZ1187B9AEB85,30.33138,Jacksonville. FL,-81.6558,Yellowcard,208.79628,1.0,SOJDXQI12AF72A580E,One Year_ Six Months,2003.0
,,,,,,,,,
ARKUZYC1187FB5BF27,,,,Osaka Monaurail,160.1824,1.0,SOIYEQD12AB018AD99,Signed_ Sealed_ Delivered I'm Yours,0.0
ARRJES71187FB4D09E,,Kingston. Ontario. Canada,,Bryan Adams,220.1073,1.0,SOJCKRB12A58A7CE49,What's It Gonna Be,1983.0
ARGCGYQ12454A4D681,,,,Talib Kweli / Hi-Tek,238.54975,1.0,SODLHWG12A6701C8F0,Memories Live,0.0
AR63G3A1187FB54662,,,,Ossian,305.71057,1.0,SOUFMNV12AB018934B,A rock katonái,0.0
AR7U5BZ1187B997FFC,,,,Keep Of Kalessin,270.21016,1.0,SOBZUCH12A8C13DCA0,Ascendant,2008.0
ARGPRXU1269FB34ED9,,,,Koriass,275.77424,1.0,SODNBDX12AB018241B,Journal de bars,2008.0
ARQALRL11F4C845BDC,,,,Cold World Hustlers featuring Total Devastation,258.66404,1.0,SOIXGSC12A58A7DB3E,Natural Born Hustlas,0.0
ARHLT3W1187FB5711F,,Belo Horizonte. Brazil,,Sepultura,190.92853,1.0,SORTBHH12A8AE4590A,Boycott (Album Version),1998.0
ARTYSP51187FB58D11,,London. England,,The Magic Numbers,247.43138,1.0,SOQFADA12A6D4FAAC6,Steal Me A Dream (Demo For Jane Birkin),2007.0
ARNUIBF1187FB4A28F,,,,Ray Lynch,250.22649,1.0,SOOBFRV12AB0184739,Kathleen's Song / Ray Lynch,1984.0
AR5NQPT1187FB45A43,,,,The Whitest Boy Alive,228.20526,1.0,SOQYXOV12AB017FE9C,Gravity,2009.0
ARFMT4W1187FB42FA8,,Decatur. IL,,Alison Krauss,260.93669,1.0,SOXLOVY12AB018156D,When You Say Nothing At All,1995.0
ARIPO0I1187FB507A8,38.89051,Arlington Virginia USA,-77.08629,Sparkadia,276.00934,1.0,SOIYHYN12A8C13E536,Jealousy,2008.0
ARSMQR01187FB38EB2,,Torrance. CA,,Larry Carlton,521.29914,1.0,SOEWJOV12AF72A2661,All In Good Time,1989.0
ARZZ5ZR1187FB4D149,,United States,,Air,145.99791,1.0,SOUGUFQ12A6D4F8AAC,Bathroom Girl,0.0
ARD63361187FB52CA6,,,,Nikki Blonsky / Zac Efron / Amanda Bynes / Elijah Kelley / John Travolta / Queen Latifah,324.67546,1.0,SOGXGDI12AB017F83B,"You Can't Stop The Beat (""Hairspray"")",0.0
AR0ULD71187FB50317,41.26069,Omaha. Nebraska USA,-95.93995,Desaparecidos,230.39955,1.0,SOFZSUX12A6D4F9293,Man And Wife_ The Latter (damaged Goods) (Album Version),0.0
AR1KO711187B9AE36E,,,,Barry Biggs,340.4273,1.0,SODFSIE12AB0182277,Wide Awake In A Dream,1995.0
ARBVJHJ1269FB25F30,,,,Ramon Ayala Y Sus Bravos Del Norte,172.56444,1.0,SOXYAHE12AB0184CC0,Del Otro Lado Del Porton,0.0
AREG7WZ1187FB40BAC,,,,Neil Norman And His Cosmic Orchestra,225.54077,1.0,SOSMZNP12A8C133061,Predator,0.0
ARA60601187B9B16A4,39.95227,Philadelphia. PA,-75.16237,Zolof The Rock & Roll Destroyer,164.46649,1.0,SOCPTBI12A6D4FA747,This Was All A Bad Idea,2004.0
ARJB44G1187FB4DA78,,Munich. Germany,,Poets Of Rhythm,225.88036,1.0,SOCLSXH12AB018672A,Summerdays,2003.0
ARKWHP51187B9B1FAC,,,,Etoile De Dakar,379.89832,1.0,SODMSED12AC4685F76,Defal Gnou Guiss,0.0
ARR1H791187FB55AB9,45.51228,Montreal,-73.55439,The Gift,300.09424,1.0,SOXVJOK12AB0184600,An Answer,2005.0
AR21NW11187FB46205,,NY - New York City,,Angela Johnson,262.89587,1.0,SOLWAWL12AB01897EA,Won't Say Sorry,0.0
ARN6QMG1187FB56C8D,,,,Laura Marling,239.20281,1.0,SOFQKZV12AB018514A,I Speak Because I Can,2010.0
AR7NQDM1187FB3BEAA,34.24489,Rome. GA,-85.16679,Butch Walker,250.01751,1.0,SODXKJL12A58A7E6E9,You Belong With Me,0.0
ARBWLLH1187B99497C,,Salisbury. England,,Duncan James,243.48689,1.0,SONTIIM12A6D4F8101,I Come Alive,2006.0
ARWC13L1187B9B3E74,,,,Retribution Gospel Choir,182.282,1.0,SOUSUUY12AB01869DB,Something's Going to Break,2010.0
ARH7PCA1187B99025B,,,,Rosana,252.21179,1.0,SOKKRQT12AC960A165,Para Morir De Amor,2003.0
ARYU4I01187FB5B8B8,37.77916,California - SF,-122.42005,Kevin Kern,306.52036,1.0,SOGFKAT12AB0187AB5,Whisperings,1998.0
ARJHSDH123E29C1669,,,,Kawasaki 3P,150.62159,1.0,SOCYVAZ12AB018A9DD,Feget,2003.0
ARSL7ZZ1187FB531DC,,,,Banda Bassotti,196.17914,1.0,SOIMXUF12AB018CE43,Amore e odio,2004.0
AR3LB3G1187FB405DD,,Dayton. OH,,The Devil Wears Prada,253.49179,1.0,SOZMTPW12A58A7E4CF,And the Sentence Trails Off... (LP Version),2006.0
AR4T2IF1187B9ADBB7,63.96027,"<a href=""http://billyidol.net"" onmousedown='UntrustedLink.bootstrap($(this), ""fc44f8f60d13ab68c56b3c6709c6d670"", event)' target=""_blank"" rel=""nofollow"">http://billyidol.net</a>",10.22442,Billy Idol,287.92118,1.0,SOVYXYL12AF72A3373,Rebel Yell (1999 Digital Remaster),1983.0
AR2TDYB1187FB3A658,,Oslo. Norway,,Marit Larsen,252.13342,1.0,SOGFIIF12A6D4F8AE0,Under The Surface,0.0
ARPNY981187B9ACB75,,Switzerland,,Eluveitie,307.69587,1.0,SOVLQYZ12AC3DF6BCA,(Do)Minion,2010.0
ARF63H31187B99B9FB,-36.42218,San Carlos Chillan. Chile,-71.95566,Violeta Parra,135.70567,1.0,SOMTIYC12A8C13C1A7,El Chuico Y La Damajuana,2006.0
AR37SX11187FB3E164,42.46066,Ferndale. MI,-83.13142,Ron Carter,497.13587,1.0,SOUNZHU12A8AE47481,I CAN'T GET STARTED,0.0
ARL1A8E1187FB596F2,,,,Heavy,338.25914,1.0,SOBMFKJ12A6D4F518C,Wonderlove,0.0
ARHTYDQ12086C1349D,40.71455,NY - New York City,-74.00712,Pat Farrell,360.88118,1.0,SOGVCDZ12AB018B781,Confused,0.0
AR24L521187B9B012C,,,,Vivian Girls,260.80608,1.0,SOXCDEJ12AC3DF9FC8,Double Vision,2009.0
AR35E9F1187B9B4877,41.88711,Maywood. IL,-87.83917,John Prine,254.45832,1.0,SOORARD12A8C140250,You Mean So Much To Me,1997.0
ARWDRZU11F50C49720,51.50632,London. England,-0.12714,Siouxsie And The Banshees,343.03955,1.0,SODIQPL12AB017E167,Baby Piano Part 2,0.0
AR4J4EW1187B9AB9EF,40.65507,Brooklyn. NY,-73.94888,Newcleus,386.5073,1.0,SOMNVBL12A81C217AD,Computer Age,1984.0
ARNYT1N1187FB39215,,,,Big Circo,240.69179,1.0,SOWURNS12A8C138836,Circomania,0.0
ARB9TN21187FB568DA,37.17039,Granada. Spain,-3.60542,Amparanoia,242.78159,1.0,SOVPHNO12A6D4F7EF2,Iluminando,2003.0
ARGF9VF1187FB37DAE,,Toronto. Ontario. Canada,,The Band,259.3171,1.0,SOAANBW12A6D4F8DE9,A Change Is Gonna Come (2001 Digital Remaster),1973.0
AR8DTD41187FB51ED9,,California - SF,,Fantasia,274.31138,1.0,SOXBGEB12A8C140043,I Nominate U,0.0
ART4QZC1187FB51612,,Los Angeles &amp; New York,,Janet Jackson,67.10812,1.0,SOBKMDD12A58A7F476,Interlude: Livin'...In Complete Darkness,0.0
AR2MIPD1187B9AD547,40.71455,New York. NY,-74.00712,The Silos,193.61914,1.0,SOSYYBH12A6D4FBEB0,Innocent,2004.0
ARAKYMP1250940EF9C,,,,Natalia Lesz,283.84608,1.0,SOGEBYS12AF72A1E9D,Confessional,0.0
AR6QCJA1187FB56BE8,31.57182,Waco. TX,-97.1495,Hank Thompson,154.3571,1.0,SOEGGYG12A8C13D799,A Broken Heart And A Glass Of Beer,0.0
AR62DYJ1187FB4F833,47.60356,Seattle. Washington,-122.32944,Supersuckers,200.82893,1.0,SOHVLRU12AAA15D5C0,Listen Up,2008.0
ARO9FTG1187FB49832,,,,Minilogue,267.80689,1.0,SOKVIBZ12A8C143FB7,Swamp On,0.0
ARJ47041187B98E500,,MA,,Boney James,277.62893,1.0,SORRUUV12AB018C0E9,Metropolis (Album Version),1992.0
ARQ35ML1187B99BB8D,,,,Ella Washington,168.64608,1.0,SOADZEU12AB018AAFD,This Must Be Love,0.0
ARTSO3M1187B9ABEA4,,,,Benjamin Biolay,250.22649,1.0,SOFVULN12A8C137491,Mes Peines De Coeur,0.0
ARP7AOI1187FB518B4,,,,Múm,249.05098,1.0,SOLYLZD12A6D4FB2F5,Nightly Cares,2004.0
ARFW0QN11C8A4216B7,,,,Dark Party,261.58975,1.0,SOUPNLN12A58A7CDDF,Active,2008.0
ARUWB5W1187B98D7A1,,Helsinki. Finland,,Ensiferum,352.49587,1.0,SOLECZU12AB017DAAC,Into Battle,2004.0
,,,,,,,,,
ARAODJH1187B990CEE,,Pennsylvania,,Terrell,40.07138,1.0,SOCDGLV12AB0186BEB,Chant Of Faith,0.0
ARLO7621187FB387FB,,Huntington Beach. CA,,Slayer,204.48608,1.0,SOSMPMD12A6D4FA239,Captor Of Sin,1984.0
ARRT66G1187FB3DDF9,,Gilmer. TX,,Freddie King,301.71383,1.0,SOADVER12A6D4F68AF,Love Her With A Feeling,1991.0
ARUTP601187FB388AC,,,,The Elders,241.05751,1.0,SOYHQFQ12AF72A1440,Gonna Take a Miracle,0.0
ARVWFRE11EBCD7705C,,Folsom California USA,,Craig Ferguson,360.38485,1.0,SOSBHRD12AB01889A4,An American in Boston,2009.0
ARSEMJF1187FB5641E,,Sweden,,The Hellacopters,235.12771,1.0,SOBEIYE12A58A7DBA2,No Angel To Lay Me Away,2005.0
AR1ZKBE1187FB53629,,"D�orf, Germany",,Kraftwerk,272.03873,1.0,SOXOUJH12A6D4FC39B,Pocket Calculator (2009 Digital Remaster),0.0
ARCEK0L1187FB5AE3B,,,,Black Tide,209.52771,1.0,SOEPYNE12A8C132E4E,Let Me,2008.0
AR11NP91187B9901B4,,New York City,,The Roches,243.51302,1.0,SODYLCG12AB018484B,Mr. Sellack (Album Version),1979.0
ARQQKSO1187B996F63,,,,King Tubby / Prince Jammy,213.91628,1.0,SOPSCKN12A6D4F6742,Channel Is A Joker,1996.0
ARVCRPA1187FB520B7,38.57906,Sacramento. CA,-121.49101,Trash Talk,70.26893,1.0,SOPQFSI12AB01855DA,Sacramento Is Dead,2008.0
ARQM64G1187B995280,33.95813,Athens. GA,-83.37325,Summer Hymns,131.81342,1.0,SOXNGBH12A58A7FD5C,Ice Age World,2006.0
ARYDGA61187FB57F44,,FRANCE,,Two Tone Club,200.80281,1.0,SOJFUUL12AB01896DA,Too Short Leash,2007.0
ARAWQDO1187B99A334,62.19845,SWEDEN,17.55142,Left Hand Solution,215.11791,1.0,SOVGGZT12AB018E639,Scarred,1997.0
AR1CE2X1187FB4C399,,,,Sophia Somajo,127.05914,1.0,SOZYYCU12A8C13B562,Dig This [Intro],0.0
ARJ67S61187FB532C3,53.54622,Edmonton Alberta Canada,-113.49037,Amanda Perez,215.66649,1.0,SOJNKJH12A8C13594C,Hell No,0.0
AR6LM3I1187B9B2B34,51.50632,London. England,-0.12714,Cornershop,337.6322,1.0,SOKPCRL12AB018B710,Free Love,2009.0
ARZS5VW1187FB567E8,,,,William Orbit,270.94159,1.0,SOVKTLW12A6310E32D,Harry Flowers,1993.0
AR3O0021187B999BC8,42.02534,Ames. IA,-93.6202,Radio Moscow,255.89506,1.0,SOVMXWO12AB0181DC9,Broke Down,2009.0
ARFFQCQ1187B988D82,,,,Rex Allen,105.29914,1.0,SOGAHTU12A5891DB3A,My Dear Old Arizona Home,1999.0
ARZCUK61187FB411EF,41.58979,Des Moines. Iowa,-93.61566,Stone Sour,282.95791,1.0,SOROGUW12A58A7CAFF,Through Glass (Album Version),2006.0
ARZRSDP1187B9ACFF8,,Jersey City. NJ,,Nancy Sinatra,157.43955,1.0,SOVRTCU12A6D4F531A,In Our Time (2006 Digital Remaster),2006.0
AR6J3X81187FB59A7B,40.65507,Brooklyn. NY,-73.94888,Margaret Becker,193.74975,1.0,SOEKCXN12A8C13FF8C,Look Me In The Eye,0.0
ARMIQRB12298900AFB,,Mexico,,Conjunto Mar Azul,203.20608,1.0,SOUHNGJ12AB0182844,Dime,0.0
ARXJUVV1187FB5B0CC,51.50632,London,-0.12714,Andy Tau,485.85098,1.0,SOOUUZQ12AAF3B25F4,Revelations,2008.0
ARFKXP81187B993CD1,,,,Processor,259.16036,1.0,SOCHDCZ12AB0188A57,K.S.E,0.0
AR3Z3U71187FB36BD1,49.89942,Winnipeg. CA,-97.14074,Christine Fellows,154.43546,1.0,SOTWJNY12AB018B214,Departures/Arrivals,2005.0
AR4SGJZ1187FB546D7,32.67828,Georgia,-83.22295,Seek,319.50322,1.0,SOSRCIG12A8C1426B4,Journey Into Day,2003.0
ARAQDIJ1187B9B985C,,,,Cássia Eller,134.60853,1.0,SOQSOKM12AB018366E,Ponto Fraco,1997.0
AR70XXH1187FB44B55,46.15178,Nantua. France,5.60717,Jean-Louis Aubert,195.42159,1.0,SOIQVOE12A6D4F8B0E,Glissons,2005.0
ARD3ICK1187B9A56C9,,,,Jimmy Riley,225.802,1.0,SOCYCFF12AB0188824,Conversation,0.0
ARIBUIN11E2835E8F9,,,,Irie Maffia,266.50077,1.0,SOKQVYL12AC468B205,Slave song,2009.0
ARUY6971187FB3AB45,53.40977,Liverpool. England,-2.97848,Orchestral Manoeuvres In The Dark,208.43057,1.0,SOWJIRU12A6D4F8F4B,She's Leaving (2003 Digital Remaster),0.0
ARSPJ8U1187FB3DA2C,,,,Rezurex,219.66322,1.0,SOAQQCK12A8C138CBF,Dia De Los Muertos,0.0
ARPS9KE1187B9B0B12,,IT,,Cattivi Pensieri,216.68526,1.0,SOFZCIK12A6D4FABA8,Non Mi Piace,0.0
AREQSQF11F33DFFFE4,,,,Ryoji Ikeda,235.49342,1.0,SOUXHSH12A8C141F9B,Test Pattern #0000,2008.0
AR96LYR1187B9ABABD,,,,Neneh Cherry,232.202,1.0,SOUHTWB12A8C13BA4D,Manchild,1989.0
AR7JAMC1187B98BCF3,,,,The Gentle Good,400.48281,1.0,SOEHEFW12A8C143C20,Hiraeth am Feirion,0.0
ARRIYKX1187FB3F672,,,,Pereza,174.47138,1.0,SOKZEXL12A8C13C8A2,Seras Aun La Misma,2001.0
ARDY1CB1187B9B027D,,,,Osvaldo Pugliese,182.36036,1.0,SOEESAP12A8C135F40,A La Luz Del Candil,0.0
ARM9UI31187B99D115,,,,DJ Food,271.67302,1.0,SOMZEKI12AB0182BEB,Stop Phink,1996.0
AR6LKUT1187FB57287,,Cincinnati Ohio USA,,Bee Gees,263.18322,1.0,SOVMEMU12AB0183A92,Islands In The Stream,1998.0
ARDBRC81187FB49B20,32.74863,Fort Worth. TX,-97.32925,Oh_ Sleeper,214.15138,1.0,SOCGVUO12A8C137A90,Building The Nations,2007.0
ARMWIHP1187B98C7D5,,Florida,,Colleen,188.36853,1.0,SOSLDEG12AB01843E9,Ritournelle,2003.0
ARLF0QY1187FB4FDCC,,Oxford. England,,Heavenly,327.6273,1.0,SOOFHNG12A6D4FAB3A,Liberty,0.0
ARQ1QGC1187FB4D088,34.02011,LA PUENTE. California,-117.95086,The Adicts,200.93342,1.0,SOKPMJA12AB018A292,Runaway,1985.0
,,,,,,,,,
ARJ6BQD1187B9B94CB,,,,Gorerotted,202.44853,1.0,SOJMVSV12A8C13570C,Masticated By The Spasticated,2003.0
AR0JPOG1187FB37383,,Japan,,Lyrics Born,256.13016,1.0,SOLXQSB12A8C133A2D,Over You (feat Joyo Velarde_ prod DJ Shadow),2005.0
AR3JWN91187FB38C2C,51.45238,Reading. England,-0.99603,Luke Slater,370.6771,1.0,SOINBWM12A6D4F6DFB,Searchin' For A Dream,2002.0
ARKVITV1187B9AE854,51.88966,Colchester. England,0.88943,Blur,78.36689,1.0,SORBPUY12AF72A6E77,Lot 105,1994.0
,,,,,,,,,
ARVEJ9M1187FB4DC44,,,,Les Ogres De Barback,189.3873,1.0,SOYRCTM12AB01860FA,Printemps,1999.0
ARNU0OM1187FB3F14A,32.77815,Dallas. TX,-96.7954,Larry Groce,97.14893,1.0,SOGPNXC12A8C1369B4,Oh Dear_ What Can The Matter Be?,0.0
AR5GLIU1187FB4638A,,Memphis. TN,,Memphis Jug Band,161.54077,1.0,SOKJNHN12AC46888ED,Ambulance Man,2001.0
AR49A9P1187FB3BBBF,26.27249,Coral Springs. Florida,-80.25306,Saigon Kick,233.66485,1.0,SOTAMUT12A8C13757E,ICU,0.0
AR3JLKA1187FB4BA1F,,,,Foremost Poets,49.78893,1.0,SOJYPCX12A8C144422,Moonraker (Acapella),0.0
ARAR26P1187FB415C3,,,,Runrig,323.99628,1.0,SOGLMLR12A6310D94B,Sraidean Na Roinn Eorpa (Streets Of Europe),1993.0
ARDQ9AP1187B9BA3F6,42.31256,Boston. MA,-71.08868,Killswitch Engage,254.45832,1.0,SOHGMJH12AB0187130,In A Dead World (Album Version),0.0
ARUQP2F1187B99AF16,,,,Pikku G,137.29914,1.0,SOWRDPZ12A67ADD437,Kuka sulle nauraa,2003.0
ARH89SP1187FB37F7B,,,,Die Form,248.842,1.0,SODXQTJ12AB0183CC7,Glassphyxie,0.0
AR4GP451187FB3F2BB,,,,Andy Griffith,190.85016,1.0,SOZEERF12A58A7C6F6,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),0.0
AR570C61187FB49C44,,,,Ascii Disko,491.88526,1.0,SOVAOHT12AB01893AB,Black Acid,0.0
AREDHSB1187FB57583,62.19845,SWEDEN,17.55142,The Tallest Man On Earth,183.87546,1.0,SOOEJPA12AB018C54E,Troubles Will Be Gone,2010.0
ARIG8Y71187FB46A02,,Sioux Falls. SD,,The Spill Canvas,183.95383,1.0,SOONOUT12A8C13DA4B,Polygraph_ Right Now! (Album Version),2005.0
ARJF9UH1187FB45203,,,,The Reign Of Kindo,296.38485,1.0,SOEHLIC12A58A79581,The Moments In Between,2008.0
ARH5D6D1187FB4C572,37.77916,California - SF,-122.42005,Karunesh,307.06893,1.0,SOHELLI12AB017C6D1,Morning Celebration,2006.0
,,,,,,,,,
AR2TFDC1187FB45779,,Los Gatos. CA,,Trapt,230.21669,1.0,SOZBZPO12A8AE46C71,Waiting (Album Version),0.0
,,,,,,,,,
AR3FYKL1187FB44945,,Phoenix. AZ,,Dierks Bentley,167.75791,1.0,SOJJNND12A6D4F475D,Bartenders_ etc...,2003.0
ARTFY1X1187B9AFF88,32.22155,Tucson. AZ,-110.96975,Calexico,222.77179,1.0,SOHUJGZ12AAF3B36C0,Roka,2006.0
AR5GMS71187FB4DDF5,34.7402,Pauls Valley. OK,-97.2218,Jean Shepard,156.682,1.0,SOXWHAQ12A6D4F86B4,If You Were Losing Him To Me,0.0
,,,,,,,,,
ARBKMHZ11F4C843491,,,,Dakis,210.52036,1.0,SOYJTYX12A8C13C5A2,Sentimento (Asteri_ Asteraki),0.0
ARJQ36L1187FB5546F,37.77916,California - SF,-122.42005,Noe Venable,218.53995,1.0,SOUPSLG12A8C13E734,Into the Wild,2007.0
ARTB02K1187FB564E0,,South Lyon. MI,,Barbara Lewis,152.73751,1.0,SOHZGOY12A81C2077D,Baby_ I'm Yours  (Album Version),0.0
ARTGWRS1187B998930,,,,The Flying Lizards,153.15546,1.0,SOBQPAN12A58A7836A,Money (Edit),2009.0
ARGUSVR1187B9AD15E,35.78551,Raleigh. NC,-78.64267,Whiskeytown,174.86322,1.0,SOMSICF12AF72A8738,Empty Baseball Park,1998.0
